order_item_id,order_id,product_id,quantity,unit_price,subtotal
855,855,463,5,433.42,2167.1
856,856,30,5,137.53,687.65
857,857,499,3,210.02,630.06
858,858,215,4,323.16,1292.64
859,859,454,5,344.62,1723.1
860,860,448,3,226.9,680.7
861,861,370,3,121.21,363.63
862,862,466,3,366.16,1098.48
863,863,5,3,51.38,154.14
864,864,461,5,217.95,1089.75
865,865,313,2,50.21,100.42
866,866,359,4,482.85,1931.4
867,867,229,2,304.92,609.84
868,868,455,5,455.3,2276.5
869,869,320,5,169.99,849.95
870,870,334,4,123.45,493.8
871,871,358,3,482.59,1447.77
872,872,455,4,455.3,1821.2
873,873,398,2,53.1,106.2
874,874,452,3,231.73,695.19
875,875,44,1,442.97,442.97
876,876,276,3,350.22,1050.66
877,877,200,2,168.79,337.58
878,878,267,5,362.04,1810.2
879,879,146,2,16.71,33.42
880,880,48,5,252.79,1263.95
881,881,283,3,41.67,125.01
882,882,267,3,362.04,1086.12
883,883,388,2,499.69,999.38
884,884,12,1,382.93,382.93
885,885,456,5,44.99,224.95
886,886,304,3,78.75,236.25
887,887,124,3,318.97,956.91
888,888,372,4,381.38,1525.52
889,889,259,1,240.67,240.67
890,890,375,1,32.78,32.78
891,891,431,3,490.56,1471.68
892,892,133,5,466.88,2334.4
893,893,182,1,345.37,345.37
894,894,25,1,319.31,319.31
895,895,230,3,410.55,1231.65
896,896,294,1,331.91,331.91
897,897,233,3,471.03,1413.09
898,898,121,5,360.22,1801.1
899,899,290,5,296.32,1481.6
900,900,433,5,202.08,1010.4
901,901,120,3,139.81,419.43
902,902,154,3,365.63,1096.89
903,903,342,5,99.35,496.75
904,904,345,2,467.45,934.9
905,905,366,4,44.76,179.04
906,906,267,2,362.04,724.08
907,907,54,3,14.64,43.92
908,908,265,5,179.15,895.75
909,909,99,3,426.41,1279.23
910,910,233,1,471.03,471.03
911,911,76,4,331.2,1324.8
912,912,425,4,295.73,1182.92
913,913,42,1,266.91,266.91
914,914,32,4,329.44,1317.76
915,915,455,2,455.3,910.6
916,916,244,2,263.26,526.52
917,917,229,1,304.92,304.92
918,918,190,5,416.13,2080.65
919,919,207,5,303.61,1518.05
920,920,287,5,300.08,1500.4
921,921,399,4,395.36,1581.44
922,922,447,3,61.26,183.78
923,923,300,4,120.54,482.16
924,924,326,4,259.73,1038.92
925,925,226,4,123.08,492.32
926,926,375,4,32.78,131.12
927,927,422,2,121.23,242.46
928,928,74,5,238.97,1194.85
929,929,66,4,127.71,510.84
930,930,365,4,313.51,1254.04
931,931,67,5,15.41,77.05
932,932,442,5,272.41,1362.05
933,933,61,2,436.85,873.7
934,934,234,4,298.09,1192.36
935,935,17,2,278.26,556.52
936,936,484,5,339.11,1695.55
937,937,190,1,416.13,416.13
938,938,309,4,204.24,816.96
939,939,57,1,43.98,43.98
940,940,190,5,416.13,2080.65
941,941,149,1,257.16,257.16
942,942,268,2,372.73,745.46
943,943,61,3,436.85,1310.55
944,944,157,3,131.09,393.27
945,945,156,3,195.67,587.01
946,946,249,1,441.41,441.41
947,947,406,2,404.21,808.42
948,948,73,5,271.92,1359.6
949,949,216,1,233.54,233.54
950,950,480,3,280.35,841.05
951,951,456,3,44.99,134.97
952,952,111,2,136.27,272.54
953,953,420,4,74.19,296.76
954,954,2,1,141.14,141.14
955,955,281,3,470.83,1412.49
956,956,35,1,282.88,282.88
957,957,214,4,284.37,1137.48
958,958,294,3,331.91,995.73
959,959,290,4,296.32,1185.28
960,960,461,3,217.95,653.85
961,961,401,4,455.27,1821.08
962,962,244,5,263.26,1316.3
963,963,68,2,296.28,592.56
964,964,259,4,240.67,962.68
965,965,390,4,289.53,1158.12
966,966,342,4,99.35,397.4
967,967,77,3,208.5,625.5
968,968,46,5,220.21,1101.05
969,969,341,5,231.11,1155.55
970,970,210,4,341.18,1364.72
971,971,120,4,139.81,559.24
972,972,174,5,318.31,1591.55
973,973,24,4,137.15,548.6
974,974,377,3,208.97,626.91
975,975,331,1,137.19,137.19
976,976,444,2,12.36,24.72
977,977,363,1,329.12,329.12
978,978,293,3,382.55,1147.65
979,979,288,1,388.97,388.97
980,980,330,5,223.81,1119.05
981,981,44,2,442.97,885.94
982,982,490,5,318.42,1592.1
983,983,278,5,437.0,2185.0
984,984,388,1,499.69,499.69
985,985,491,5,374.33,1871.65
986,986,268,2,372.73,745.46
987,987,385,4,472.89,1891.56
988,988,258,1,279.81,279.81
989,989,62,5,109.84,549.2
990,990,93,1,360.61,360.61
991,991,141,2,336.6,673.2
992,992,126,5,490.0,2450.0
993,993,228,1,351.24,351.24
994,994,414,5,193.61,968.05
995,995,311,3,301.03,903.09
996,996,206,5,375.02,1875.1
997,997,24,4,137.15,548.6
998,998,442,1,272.41,272.41
999,999,175,4,410.12,1640.48
1000,1000,93,4,360.61,1442.44
1001,1001,13,5,193.06,965.3
1002,1002,163,4,335.11,1340.44
1003,1003,132,1,25.71,25.71
1004,1004,59,1,67.25,67.25
1005,1005,278,2,437.0,874.0
1006,1006,147,2,167.49,334.98
1007,1007,94,3,151.87,455.61
1008,1008,394,1,452.56,452.56
1009,1009,79,3,204.3,612.9
1010,1010,488,4,435.58,1742.32
1011,1011,348,2,499.46,998.92
1012,1012,31,5,471.74,2358.7
1013,1013,493,3,188.18,564.54
1014,1014,93,1,360.61,360.61
1015,1015,366,1,44.76,44.76
1016,1016,153,4,58.66,234.64
1017,1017,51,3,80.66,241.98
1018,1018,73,4,271.92,1087.68
1019,1019,458,3,318.37,955.11
1020,1020,133,4,466.88,1867.52
1021,1021,483,1,384.88,384.88
1022,1022,27,2,138.62,277.24
1023,1023,123,5,246.82,1234.1
1024,1024,301,2,396.67,793.34
1025,1025,253,5,110.0,550.0
1026,1026,386,5,321.27,1606.35
1027,1027,198,1,119.47,119.47
1028,1028,138,1,85.44,85.44
1029,1029,163,4,335.11,1340.44
1030,1030,284,4,78.85,315.4
1031,1031,34,4,136.12,544.48
1032,1032,15,4,26.51,106.04
1033,1033,325,2,62.38,124.76
1034,1034,468,1,477.03,477.03
1035,1035,138,5,85.44,427.2
1036,1036,494,5,471.0,2355.0
1037,1037,346,1,411.17,411.17
1038,1038,127,5,223.71,1118.55
1039,1039,334,2,123.45,246.9
1040,1040,156,5,195.67,978.35
1041,1041,209,4,19.37,77.48
1042,1042,43,5,471.5,2357.5
1043,1043,105,2,336.51,673.02
1044,1044,192,5,133.3,666.5
1045,1045,87,2,378.01,756.02
1046,1046,276,4,350.22,1400.88
1047,1047,493,5,188.18,940.9
1048,1048,232,1,340.29,340.29
1049,1049,1,4,321.52,1286.08
1050,1050,493,5,188.18,940.9
1051,1051,149,2,257.16,514.32
1052,1052,1,1,321.52,321.52
1053,1053,478,4,81.59,326.36
1054,1054,140,5,462.62,2313.1
1055,1055,129,4,442.14,1768.56
1056,1056,180,2,360.58,721.16
1057,1057,300,5,120.54,602.7
1058,1058,145,1,156.07,156.07
1059,1059,83,5,128.65,643.25
1060,1060,289,1,454.71,454.71
1061,1061,154,1,365.63,365.63
1062,1062,203,1,349.28,349.28
1063,1063,426,2,210.37,420.74
1064,1064,372,5,381.38,1906.9
1065,1065,144,4,103.79,415.16
1066,1066,108,5,464.86,2324.3
1067,1067,259,3,240.67,722.01
1068,1068,453,3,499.3,1497.9
1069,1069,326,3,259.73,779.19
1070,1070,386,4,321.27,1285.08
1071,1071,140,2,462.62,925.24
1072,1072,340,3,243.84,731.52
1073,1073,175,2,410.12,820.24
1074,1074,236,5,343.71,1718.55
1075,1075,169,1,109.04,109.04
1076,1076,468,2,477.03,954.06
1077,1077,331,1,137.19,137.19
1078,1078,312,4,164.55,658.2
1079,1079,3,1,369.55,369.55
1080,1080,345,2,467.45,934.9
1081,1081,212,5,68.18,340.9
1082,1082,459,4,165.97,663.88
1083,1083,391,4,489.08,1956.32
1084,1084,276,1,350.22,350.22
1085,1085,404,1,253.39,253.39
1086,1086,276,1,350.22,350.22
1087,1087,457,4,37.51,150.04
1088,1088,345,1,467.45,467.45
1089,1089,181,4,202.83,811.32
1090,1090,424,5,474.94,2374.7
1091,1091,184,4,479.19,1916.76
1092,1092,91,1,463.63,463.63
1093,1093,64,4,159.3,637.2
1094,1094,190,2,416.13,832.26
1095,1095,228,1,351.24,351.24
1096,1096,114,1,273.89,273.89
1097,1097,389,3,122.42,367.26
1098,1098,349,3,78.55,235.65
1099,1099,99,1,426.41,426.41
1100,1100,418,5,36.29,181.45
1101,1101,321,3,84.61,253.83
1102,1102,414,2,193.61,387.22
1103,1103,120,4,139.81,559.24
1104,1104,496,3,378.45,1135.35
1105,1105,19,3,353.76,1061.28
1106,1106,253,5,110.0,550.0
1107,1107,108,1,464.86,464.86
1108,1108,101,4,64.34,257.36
1109,1109,57,3,43.98,131.94
1110,1110,292,5,480.25,2401.25
1111,1111,253,2,110.0,220.0
1112,1112,283,2,41.67,83.34
1113,1113,338,5,466.66,2333.3
1114,1114,345,5,467.45,2337.25
1115,1115,290,2,296.32,592.64
1116,1116,34,5,136.12,680.6
1117,1117,66,1,127.71,127.71
1118,1118,66,3,127.71,383.13
1119,1119,478,5,81.59,407.95
1120,1120,439,2,295.26,590.52
1121,1121,452,5,231.73,1158.65
1122,1122,374,3,19.33,57.99
1123,1123,99,1,426.41,426.41
1124,1124,497,5,45.38,226.9
1125,1125,315,3,24.91,74.73
1126,1126,349,5,78.55,392.75
1127,1127,453,4,499.3,1997.2
1128,1128,2,4,141.14,564.56
1129,1129,329,1,313.2,313.2
1130,1130,438,3,38.96,116.88
1131,1131,222,4,178.23,712.92
1132,1132,141,1,336.6,336.6
1133,1133,349,5,78.55,392.75
1134,1134,239,4,255.45,1021.8
1135,1135,186,5,424.93,2124.65
1136,1136,389,1,122.42,122.42
1137,1137,453,2,499.3,998.6
1138,1138,25,3,319.31,957.93
1139,1139,471,4,69.41,277.64
1140,1140,273,4,93.82,375.28
1141,1141,162,1,450.52,450.52
1142,1142,201,2,35.82,71.64
1143,1143,172,1,239.23,239.23
1144,1144,451,5,364.99,1824.95
1145,1145,414,1,193.61,193.61
1146,1146,378,2,91.66,183.32
1147,1147,354,4,428.73,1714.92
1148,1148,491,1,374.33,374.33
1149,1149,470,2,218.78,437.56
1150,1150,101,2,64.34,128.68
1151,1151,169,3,109.04,327.12
1152,1152,33,1,457.7,457.7
1153,1153,15,4,26.51,106.04
1154,1154,222,1,178.23,178.23
1155,1155,304,3,78.75,236.25
1156,1156,431,3,490.56,1471.68
1157,1157,127,1,223.71,223.71
1158,1158,243,2,80.73,161.46
1159,1159,491,3,374.33,1122.99
1160,1160,427,1,247.23,247.23
1161,1161,421,3,497.98,1493.94
1162,1162,267,2,362.04,724.08
1163,1163,484,1,339.11,339.11
1164,1164,398,5,53.1,265.5
1165,1165,318,4,319.22,1276.88
1166,1166,392,1,9.01,9.01
1167,1167,321,4,84.61,338.44
1168,1168,297,1,298.94,298.94
1169,1169,44,1,442.97,442.97
1170,1170,470,1,218.78,218.78
1171,1171,194,3,315.24,945.72
1172,1172,456,1,44.99,44.99
1173,1173,401,2,455.27,910.54
1174,1174,32,4,329.44,1317.76
1175,1175,29,3,411.79,1235.37
1176,1176,313,4,50.21,200.84
1177,1177,34,1,136.12,136.12
1178,1178,347,1,152.79,152.79
1179,1179,287,1,300.08,300.08
1180,1180,151,4,485.35,1941.4
1181,1181,206,1,375.02,375.02
1182,1182,317,4,142.69,570.76
1183,1183,120,5,139.81,699.05
1184,1184,404,5,253.39,1266.95
1185,1185,6,4,303.0,1212.0
1186,1186,197,4,272.38,1089.52
1187,1187,408,4,378.3,1513.2
1188,1188,451,5,364.99,1824.95
1189,1189,318,1,319.22,319.22
1190,1190,174,1,318.31,318.31
1191,1191,233,5,471.03,2355.15
1192,1192,169,5,109.04,545.2
1193,1193,99,1,426.41,426.41
1194,1194,53,1,5.28,5.28
1195,1195,305,1,75.41,75.41
1196,1196,304,2,78.75,157.5
1197,1197,464,5,444.61,2223.05
1198,1198,65,5,450.31,2251.55
1199,1199,132,3,25.71,77.13
1200,1200,216,4,233.54,934.16
1201,1201,372,5,381.38,1906.9
1202,1202,228,2,351.24,702.48
1203,1203,125,2,6.76,13.52
1204,1204,409,1,339.78,339.78
1205,1205,31,2,471.74,943.48
1206,1206,160,5,218.49,1092.45
1207,1207,224,5,20.36,101.8
1208,1208,492,3,212.82,638.46
1209,1209,160,5,218.49,1092.45
1210,1210,454,5,344.62,1723.1
1211,1211,398,2,53.1,106.2
1212,1212,76,4,331.2,1324.8
1213,1213,159,5,361.12,1805.6
1214,1214,176,3,158.66,475.98
1215,1215,189,1,408.43,408.43
1216,1216,266,5,156.78,783.9
1217,1217,337,2,473.8,947.6
1218,1218,30,2,137.53,275.06
1219,1219,260,5,397.5,1987.5
1220,1220,440,1,388.31,388.31
1221,1221,217,3,192.66,577.98
1222,1222,101,2,64.34,128.68
1223,1223,328,2,31.83,63.66
1224,1224,403,1,394.32,394.32
1225,1225,175,2,410.12,820.24
1226,1226,342,4,99.35,397.4
1227,1227,356,4,457.15,1828.6
1228,1228,308,3,66.56,199.68
1229,1229,437,5,494.47,2472.35
1230,1230,290,3,296.32,888.96
1231,1231,316,3,261.89,785.67
1232,1232,215,3,323.16,969.48
1233,1233,84,1,404.97,404.97
1234,1234,233,1,471.03,471.03
1235,1235,254,2,143.43,286.86
1236,1236,472,1,478.53,478.53
1237,1237,328,2,31.83,63.66
1238,1238,355,2,162.5,325.0
1239,1239,239,5,255.45,1277.25
1240,1240,110,2,41.26,82.52
1241,1241,247,3,366.86,1100.58
1242,1242,414,4,193.61,774.44
1243,1243,106,4,136.48,545.92
1244,1244,95,1,369.19,369.19
1245,1245,186,1,424.93,424.93
1246,1246,38,3,249.29,747.87
1247,1247,16,5,66.79,333.95
1248,1248,59,2,67.25,134.5
1249,1249,149,4,257.16,1028.64
1250,1250,100,5,38.64,193.2
1251,1251,468,3,477.03,1431.09
1252,1252,23,1,188.24,188.24
1253,1253,102,2,291.56,583.12
1254,1254,146,2,16.71,33.42
1255,1255,113,3,146.07,438.21
1256,1256,369,2,272.8,545.6
1257,1257,174,5,318.31,1591.55
1258,1258,126,2,490.0,980.0
1259,1259,101,1,64.34,64.34
1260,1260,91,3,463.63,1390.89
1261,1261,467,1,159.7,159.7
1262,1262,11,2,142.55,285.1
1263,1263,195,1,43.35,43.35
1264,1264,174,2,318.31,636.62
1265,1265,157,4,131.09,524.36
1266,1266,123,3,246.82,740.46
1267,1267,415,3,339.04,1017.12
1268,1268,339,2,354.18,708.36
1269,1269,482,5,217.41,1087.05
1270,1270,410,5,423.64,2118.2
1271,1271,452,4,231.73,926.92
1272,1272,450,1,114.67,114.67
1273,1273,61,2,436.85,873.7
1274,1274,452,2,231.73,463.46
1275,1275,407,2,62.01,124.02
1276,1276,99,5,426.41,2132.05
1277,1277,194,3,315.24,945.72
1278,1278,163,5,335.11,1675.55
1279,1279,220,2,418.28,836.56
1280,1280,472,1,478.53,478.53
1281,1281,391,5,489.08,2445.4
1282,1282,301,2,396.67,793.34
1283,1283,438,5,38.96,194.8
1284,1284,151,2,485.35,970.7
1285,1285,168,2,417.69,835.38
1286,1286,28,3,343.88,1031.64
1287,1287,447,2,61.26,122.52
1288,1288,436,5,15.57,77.85
1289,1289,496,5,378.45,1892.25
1290,1290,454,4,344.62,1378.48
1291,1291,108,1,464.86,464.86
1292,1292,402,4,210.67,842.68
1293,1293,405,5,86.45,432.25
1294,1294,34,2,136.12,272.24
1295,1295,261,4,114.69,458.76
1296,1296,385,5,472.89,2364.45
1297,1297,192,4,133.3,533.2
1298,1298,266,4,156.78,627.12
1299,1299,92,3,214.39,643.17
1300,1300,365,3,313.51,940.53
1301,1301,270,4,363.67,1454.68
1302,1302,367,4,338.81,1355.24
1303,1303,243,3,80.73,242.19
1304,1304,298,4,119.58,478.32
1305,1305,327,5,435.34,2176.7
1306,1306,333,1,19.29,19.29
1307,1307,107,2,324.52,649.04
1308,1308,459,2,165.97,331.94
1309,1309,232,2,340.29,680.58
1310,1310,203,2,349.28,698.56
1311,1311,157,4,131.09,524.36
1312,1312,456,4,44.99,179.96
1313,1313,293,2,382.55,765.1
1314,1314,479,3,424.4,1273.2
1315,1315,131,5,278.5,1392.5
1316,1316,44,2,442.97,885.94
1317,1317,385,1,472.89,472.89
1318,1318,152,4,481.45,1925.8
1319,1319,266,3,156.78,470.34
1320,1320,118,5,439.67,2198.35
1321,1321,22,4,142.6,570.4
1322,1322,263,5,278.97,1394.85
1323,1323,173,4,46.97,187.88
1324,1324,231,4,291.45,1165.8
1325,1325,222,4,178.23,712.92
1326,1326,189,4,408.43,1633.72
1327,1327,163,3,335.11,1005.33
1328,1328,196,1,139.5,139.5
1329,1329,92,4,214.39,857.56
1330,1330,120,3,139.81,419.43
1331,1331,331,1,137.19,137.19
1332,1332,184,1,479.19,479.19
1333,1333,151,5,485.35,2426.75
1334,1334,263,5,278.97,1394.85
1335,1335,330,1,223.81,223.81
1336,1336,403,3,394.32,1182.96
1337,1337,475,2,458.34,916.68
1338,1338,51,1,80.66,80.66
1339,1339,37,3,184.19,552.57
1340,1340,20,5,117.81,589.05
1341,1341,103,3,45.58,136.74
1342,1342,101,3,64.34,193.02
1343,1343,129,3,442.14,1326.42
1344,1344,382,3,131.39,394.17
1345,1345,98,5,33.16,165.8
1346,1346,71,5,168.56,842.8
1347,1347,468,3,477.03,1431.09
1348,1348,5,3,51.38,154.14
1349,1349,145,3,156.07,468.21
1350,1350,401,4,455.27,1821.08
1351,1351,485,4,306.45,1225.8
1352,1352,421,5,497.98,2489.9
1353,1353,388,1,499.69,499.69
1354,1354,242,5,446.33,2231.65
1355,1355,390,2,289.53,579.06
1356,1356,444,4,12.36,49.44
1357,1357,117,2,466.22,932.44
1358,1358,371,2,374.65,749.3
1359,1359,243,2,80.73,161.46
1360,1360,265,5,179.15,895.75
1361,1361,403,5,394.32,1971.6
1362,1362,388,4,499.69,1998.76
1363,1363,370,4,121.21,484.84
1364,1364,175,1,410.12,410.12
1365,1365,161,2,160.39,320.78
1366,1366,220,4,418.28,1673.12
1367,1367,108,4,464.86,1859.44
1368,1368,231,5,291.45,1457.25
1369,1369,16,3,66.79,200.37
1370,1370,72,5,142.85,714.25
1371,1371,448,2,226.9,453.8
1372,1372,157,1,131.09,131.09
1373,1373,256,3,260.73,782.19
1374,1374,174,2,318.31,636.62
1375,1375,215,4,323.16,1292.64
1376,1376,352,4,164.28,657.12
1377,1377,391,5,489.08,2445.4
1378,1378,154,3,365.63,1096.89
1379,1379,301,1,396.67,396.67
1380,1380,291,1,286.47,286.47
1381,1381,473,2,336.66,673.32
1382,1382,79,3,204.3,612.9
1383,1383,291,5,286.47,1432.35
1384,1384,468,5,477.03,2385.15
1385,1385,294,4,331.91,1327.64
1386,1386,196,2,139.5,279.0
1387,1387,486,4,94.31,377.24
1388,1388,33,5,457.7,2288.5
1389,1389,198,2,119.47,238.94
1390,1390,244,1,263.26,263.26
1391,1391,169,5,109.04,545.2
1392,1392,493,4,188.18,752.72
1393,1393,328,3,31.83,95.49
1394,1394,48,2,252.79,505.58
1395,1395,54,5,14.64,73.2
1396,1396,91,1,463.63,463.63
1397,1397,424,5,474.94,2374.7
1398,1398,251,1,192.6,192.6
1399,1399,96,2,160.23,320.46
1400,1400,36,4,294.37,1177.48
1401,1401,146,2,16.71,33.42
1402,1402,120,3,139.81,419.43
1403,1403,338,5,466.66,2333.3
1404,1404,36,4,294.37,1177.48
1405,1405,30,3,137.53,412.59
1406,1406,266,1,156.78,156.78
1407,1407,88,3,206.17,618.51
1408,1408,441,4,142.25,569.0
1409,1409,201,2,35.82,71.64
1410,1410,57,2,43.98,87.96
1411,1411,275,4,487.28,1949.12
1412,1412,245,1,405.06,405.06
1413,1413,200,2,168.79,337.58
1414,1414,67,2,15.41,30.82
1415,1415,159,4,361.12,1444.48
1416,1416,419,4,352.03,1408.12
1417,1417,82,5,213.83,1069.15
1418,1418,295,3,91.04,273.12
1419,1419,301,2,396.67,793.34
1420,1420,258,4,279.81,1119.24
1421,1421,142,2,83.8,167.6
1422,1422,4,2,297.29,594.58
1423,1423,229,1,304.92,304.92
1424,1424,423,4,197.38,789.52
1425,1425,310,2,272.29,544.58
1426,1426,270,3,363.67,1091.01
1427,1427,467,5,159.7,798.5
1428,1428,451,4,364.99,1459.96
1429,1429,236,4,343.71,1374.84
1430,1430,295,1,91.04,91.04
1431,1431,378,1,91.66,91.66
1432,1432,148,4,387.8,1551.2
1433,1433,178,3,307.58,922.74
1434,1434,201,5,35.82,179.1
1435,1435,422,2,121.23,242.46
1436,1436,213,2,18.35,36.7
1437,1437,92,5,214.39,1071.95
1438,1438,376,4,218.19,872.76
1439,1439,235,4,350.11,1400.44
1440,1440,467,2,159.7,319.4
1441,1441,358,5,482.59,2412.95
1442,1442,49,4,456.75,1827.0
1443,1443,358,1,482.59,482.59
1444,1444,123,2,246.82,493.64
1445,1445,141,5,336.6,1683.0
1446,1446,150,1,469.92,469.92
1447,1447,358,2,482.59,965.18
1448,1448,466,4,366.16,1464.64
1449,1449,211,5,86.7,433.5
1450,1450,63,3,366.32,1098.96
1451,1451,40,1,341.84,341.84
1452,1452,259,3,240.67,722.01
1453,1453,210,4,341.18,1364.72
1454,1454,85,3,30.04,90.12
1455,1455,107,5,324.52,1622.6
1456,1456,23,4,188.24,752.96
1457,1457,14,1,175.26,175.26
1458,1458,328,4,31.83,127.32
1459,1459,196,3,139.5,418.5
1460,1460,382,4,131.39,525.56
1461,1461,439,2,295.26,590.52
1462,1462,204,1,241.1,241.1
1463,1463,6,3,303.0,909.0
1464,1464,59,2,67.25,134.5
1465,1465,168,4,417.69,1670.76
1466,1466,249,4,441.41,1765.64
1467,1467,35,1,282.88,282.88
1468,1468,281,2,470.83,941.66
1469,1469,366,4,44.76,179.04
1470,1470,72,4,142.85,571.4
1471,1471,421,3,497.98,1493.94
1472,1472,431,2,490.56,981.12
1473,1473,88,1,206.17,206.17
1474,1474,311,1,301.03,301.03
1475,1475,91,3,463.63,1390.89
1476,1476,64,5,159.3,796.5
1477,1477,380,4,456.85,1827.4
1478,1478,87,1,378.01,378.01
1479,1479,344,1,39.56,39.56
1480,1480,347,3,152.79,458.37
1481,1481,79,4,204.3,817.2
1482,1482,184,2,479.19,958.38
1483,1483,111,1,136.27,136.27
1484,1484,458,5,318.37,1591.85
1485,1485,111,4,136.27,545.08
1486,1486,357,1,494.26,494.26
1487,1487,429,5,188.41,942.05
1488,1488,329,1,313.2,313.2
1489,1489,200,3,168.79,506.37
1490,1490,228,1,351.24,351.24
1491,1491,307,1,413.0,413.0
1492,1492,25,4,319.31,1277.24
1493,1493,393,2,305.17,610.34
1494,1494,476,2,147.38,294.76
1495,1495,192,2,133.3,266.6
1496,1496,103,1,45.58,45.58
1497,1497,9,4,405.67,1622.68
1498,1498,15,1,26.51,26.51
1499,1499,173,2,46.97,93.94
1500,1500,349,1,78.55,78.55
1501,1501,113,1,146.07,146.07
1502,1502,409,2,339.78,679.56
1503,1503,371,2,374.65,749.3
1504,1504,23,4,188.24,752.96
1505,1505,263,1,278.97,278.97
1506,1506,418,3,36.29,108.87
1507,1507,166,5,375.33,1876.65
1508,1508,321,2,84.61,169.22
1509,1509,320,2,169.99,339.98
1510,1510,479,5,424.4,2122.0
1511,1511,203,4,349.28,1397.12
1512,1512,62,2,109.84,219.68
1513,1513,110,1,41.26,41.26
1514,1514,183,3,215.45,646.35
1515,1515,89,1,433.0,433.0
1516,1516,206,3,375.02,1125.06
1517,1517,7,4,359.43,1437.72
1518,1518,109,4,231.85,927.4
1519,1519,113,1,146.07,146.07
1520,1520,337,3,473.8,1421.4
1521,1521,333,5,19.29,96.45
1522,1522,189,1,408.43,408.43
1523,1523,35,2,282.88,565.76
1524,1524,211,3,86.7,260.1
1525,1525,393,5,305.17,1525.85
1526,1526,256,1,260.73,260.73
1527,1527,365,5,313.51,1567.55
1528,1528,406,5,404.21,2021.05
1529,1529,88,3,206.17,618.51
1530,1530,492,1,212.82,212.82
1531,1531,308,3,66.56,199.68
1532,1532,324,4,48.59,194.36
1533,1533,348,2,499.46,998.92
1534,1534,171,2,223.87,447.74
1535,1535,326,3,259.73,779.19
1536,1536,436,4,15.57,62.28
1537,1537,35,3,282.88,848.64
1538,1538,10,5,403.88,2019.4
1539,1539,467,5,159.7,798.5
1540,1540,230,4,410.55,1642.2
1541,1541,262,2,333.66,667.32
1542,1542,258,5,279.81,1399.05
1543,1543,361,1,265.35,265.35
1544,1544,120,1,139.81,139.81
1545,1545,316,1,261.89,261.89
1546,1546,159,2,361.12,722.24
1547,1547,378,4,91.66,366.64
1548,1548,388,2,499.69,999.38
1549,1549,318,1,319.22,319.22
1550,1550,31,2,471.74,943.48
1551,1551,192,4,133.3,533.2
1552,1552,152,2,481.45,962.9
1553,1553,78,4,328.46,1313.84
1554,1554,105,1,336.51,336.51
1555,1555,122,5,318.95,1594.75
1556,1556,485,4,306.45,1225.8
1557,1557,379,3,194.36,583.08
1558,1558,69,3,355.38,1066.14
1559,1559,163,1,335.11,335.11
1560,1560,267,4,362.04,1448.16
1561,1561,332,3,147.57,442.71
1562,1562,385,1,472.89,472.89
1563,1563,118,3,439.67,1319.01
1564,1564,176,2,158.66,317.32
1565,1565,106,5,136.48,682.4
1566,1566,28,2,343.88,687.76
1567,1567,411,2,49.7,99.4
1568,1568,312,4,164.55,658.2
1569,1569,267,3,362.04,1086.12
1570,1570,94,4,151.87,607.48
1571,1571,323,1,381.45,381.45
1572,1572,34,4,136.12,544.48
1573,1573,36,2,294.37,588.74
1574,1574,27,2,138.62,277.24
1575,1575,481,2,142.89,285.78
1576,1576,65,1,450.31,450.31
1577,1577,89,5,433.0,2165.0
1578,1578,282,2,411.95,823.9
1579,1579,121,5,360.22,1801.1
1580,1580,41,4,195.46,781.84
1581,1581,372,4,381.38,1525.52
1582,1582,160,2,218.49,436.98
1583,1583,370,2,121.21,242.42
1584,1584,126,4,490.0,1960.0
1585,1585,91,5,463.63,2318.15
1586,1586,128,3,9.79,29.37
1587,1587,147,5,167.49,837.45
1588,1588,230,2,410.55,821.1
1589,1589,140,4,462.62,1850.48
1590,1590,41,3,195.46,586.38
1591,1591,204,4,241.1,964.4
1592,1592,86,4,12.31,49.24
1593,1593,226,4,123.08,492.32
1594,1594,259,5,240.67,1203.35
1595,1595,377,4,208.97,835.88
1596,1596,390,2,289.53,579.06
1597,1597,420,4,74.19,296.76
1598,1598,11,4,142.55,570.2
1599,1599,219,1,377.24,377.24
1600,1600,389,3,122.42,367.26
1601,1601,305,5,75.41,377.05
1602,1602,79,5,204.3,1021.5
1603,1603,373,2,87.35,174.7
1604,1604,132,4,25.71,102.84
1605,1605,238,3,268.71,806.13
1606,1606,233,3,471.03,1413.09
1607,1607,193,5,320.64,1603.2
1608,1608,311,4,301.03,1204.12
1609,1609,37,3,184.19,552.57
1610,1610,70,4,38.36,153.44
1611,1611,101,2,64.34,128.68
1612,1612,470,2,218.78,437.56
1613,1613,3,1,369.55,369.55
1614,1614,442,5,272.41,1362.05
1615,1615,374,3,19.33,57.99
1616,1616,252,4,426.22,1704.88
1617,1617,474,4,437.44,1749.76
1618,1618,482,4,217.41,869.64
1619,1619,497,3,45.38,136.14
1620,1620,197,4,272.38,1089.52
1621,1621,158,5,262.36,1311.8
1622,1622,37,4,184.19,736.76
1623,1623,454,1,344.62,344.62
1624,1624,472,1,478.53,478.53
1625,1625,198,5,119.47,597.35
1626,1626,84,2,404.97,809.94
1627,1627,391,4,489.08,1956.32
1628,1628,491,3,374.33,1122.99
1629,1629,395,3,400.44,1201.32
1630,1630,261,4,114.69,458.76
1631,1631,326,3,259.73,779.19
1632,1632,357,1,494.26,494.26
1633,1633,334,4,123.45,493.8
